product_id,title,shopify_cdn_url,category,color
prod_15202,Ghazal Skirt|Lace Detail Flared Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00048_512x.jpg?v=1738668278,unknown,unknown
prod_15203,Faith Top|Lace Trim Tunic With Slit,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0299_512x.jpg?v=1733991092,unknown,unknown
prod_15205,Sadie|Red Tunic & Pants Co-Ord,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0020_512x.jpg?v=1733986279,unknown,unknown
prod_15207,Miesha Top|Black Tie Strap Peplum Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04332_512x.jpg?v=1733988661,unknown,unknown
prod_15209,Faith Pants|Lace Detail Flared Pants,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0303_512x.jpg?v=1739445011,unknown,unknown
prod_15211,Brielle Top|Black Ric Rac Lace Crop Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0187_512x.jpg?v=1733986950,unknown,unknown
prod_15213,Miesha|Top & Skirt Black Co Ords,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04192_512x.jpg?v=1733988860,unknown,unknown
prod_15215,Emery|Black Strappy Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04692_512x.jpg?v=1733988960,unknown,unknown
prod_15216,Ghazal|Top & Skirt White Co Ords,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_oct_virgio-0061_5_512x.jpg?v=1733988477,unknown,unknown
prod_15218,Rylee Skort|Black Ric Rac Lace Skort,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0056_512x.jpg?v=1738852688,unknown,unknown
prod_15220,Opal|Lace Detailed Floral Maxi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Opal_-_PDP_512x.jpg?v=1743404104,unknown,unknown
prod_15222,Rylee Top|Black Ric Rac Lace Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0090_512x.jpg?v=1734088230,unknown,unknown
prod_15224,Sadie Top|Boat Neck Lace Trim Tunic,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0335_512x.jpg?v=1733986208,unknown,unknown
prod_15226,Rylee|Black Ric Rac Lace Co-Ords,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0119_512x.jpg?v=1734088375,unknown,unknown
prod_15228,Beuren|Puffed Balloon Sleeve Shrug,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00368_512x.jpg?v=1733989352,unknown,unknown
prod_15230,June|Blue Lace Detail Co Ords,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3105_1600x.jpg?v=1735206276,unknown,unknown
prod_15232,Odina|Trucotton Bomber Jacket With Rib Collar,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB4_d909e686-4ea7-494d-b7b8-2c59d60ecc90_512x.jpg?v=1739271159,unknown,unknown
prod_15234,Yolanda|Rescued Polyester Waist Pleated Polka Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0219_2_512x.jpg?v=1734091114,unknown,unknown
prod_15236,Reyna |Cotton Polka Crop Blazer,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0962_512x.jpg?v=1733496904,unknown,unknown
prod_15238,Ruhi|Dress With Gather Details,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_oct_virgio-0383_1_512x.jpg?v=1739797152,unknown,unknown
prod_15240,Delphie|Strappy Smocking Denim Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1635_512x.jpg?v=1733733841,unknown,unknown
prod_15241,Isa|Blue High Waist Jeans,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep_10_virgio0055_1600x.jpg?v=1739445809,unknown,unknown
prod_15243,Eira|Blue Denim Smocking Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1468_512x.jpg?v=1743488179,unknown,unknown
prod_15246,Gaia|Blue Wide Leg Denim,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0009_1_a9f4591f-e6a9-465b-8006-cbeff74778de_1600x.jpg?v=1739446236,unknown,unknown
prod_15247,Dove|Dark Blue Denim Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1530_512x.jpg?v=1743496386,unknown,unknown
prod_15249,Mae|Dark Blue Wrap Mini Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1503_512x.jpg?v=1738668245,unknown,unknown
prod_15250,Zaya|Black High Waist Jeans,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0070_512x.jpg?v=1737115952,unknown,unknown
prod_15252,Noa|Grey Wide Leg Denim,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0010_512x.jpg?v=1737115863,unknown,unknown
prod_15253,Heather|Drop Shoulder Trucker Jacket,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0002_4_512x.jpg?v=1733742515,unknown,unknown
prod_15257,Verity|Light Blue Wrap Mini Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1732_15d51bac-9962-471b-a185-a41e37ad2353_512x.jpg?v=1738668228,unknown,unknown
prod_15259,Blue|Denim Pintuck Crop Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1695_1600x.jpg?v=1743496319,unknown,unknown
prod_15260,Rio|Dark Blue High Waist Jeans,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0011_1_512x.jpg?v=1737115936,unknown,unknown
prod_15262,Sunny|Cotton Panelled Trousers,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1858_1600x.jpg?v=1733726785,unknown,unknown
prod_15264,Rain|Cotton Denim Fusion Midi Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0040_1_512x.jpg?v=1738668295,unknown,unknown
prod_15268,Raisha Top|Cotton Smocking Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1219_512x.jpg?v=1742396049,unknown,unknown
prod_15270,Esin|Blue Oversized Plaid Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0030_2_1600x.jpg?v=1733738715,unknown,unknown
prod_15272,Ceylan|Cotton Plaid Shacket,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0011_5_512x.jpg?v=1733738650,unknown,unknown
prod_15273,Penelope|Green Cropped Plaid Shacket,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1896_512x.jpg?v=1743496771,unknown,unknown
prod_15275,Karal |Paneled Fitted Bodice Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1386_1600x.jpg?v=1733890454,unknown,unknown
prod_15277,Charlotte|Trucotton White Pant With Rough Edge,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB3_78574882-b4ef-4ae0-b6b1-50409291172a_512x.jpg?v=1739268643,unknown,unknown
prod_15279,RihannaTop|Blue Embroidered Vest,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Front_28th_oct_Virgio-0206_1600x.jpg?v=1733131021,unknown,unknown
prod_15280,Xena|Linen+Olive Overlap Tie-Up Pant,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB3_3c27e8e8-9fc6-485b-b23f-0cd9ce8fff49_512x.jpg?v=1739445875,unknown,unknown
prod_15282,Ophelia|Blue Pleated Flared Jeans,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0085_1_1600x.jpg?v=1738671781,unknown,unknown
prod_15284,Gemma|Trucotton Pink Pleated Flared Pant,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB10_bf579837-de6b-4b0f-9157-8980206038db_512x.jpg?v=1739345898,unknown,unknown
prod_15286,Beatrice|Blue Overlap Wrap Pants,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB8_8d7d884a-fc03-455d-b0cf-78a61b2b1e59_1600x.jpg?v=1739445895,unknown,unknown
prod_15288,Sophia|Trucotton Rough Edged Olive Pant,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1067_512x.jpg?v=1739445919,unknown,unknown
prod_15290,Lily|Truviscose Floral Front Knotted Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB1_50f5711e-4c92-45c9-8c94-8a4b35232418_512x.jpg?v=1743764629,unknown,unknown
prod_15292,Taylor Top|Floral Square-Neck Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB9_24730724-530a-445a-8eb2-b9bb9f05346e_1600x.jpg?v=1739273215,unknown,unknown
prod_15293,Britney|Linen+ Olive Linen Co Ord Set,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3900_1600x.jpg?v=1738667293,unknown,unknown
prod_15295,Rihanna|Rose Detail Co-Ord Set,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Look_Shot_28th_oct_Virgio-0363_1600x.jpg?v=1733131113,unknown,unknown
prod_15297,Rosalie|Truviscose Floral Side-Slit With Ruching Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0537_512x.jpg?v=1739516595,unknown,unknown
prod_15299,Taylor Skirt|Floral Ruffle-Hem Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB7_18724721-f738-4a4b-8909-57ccb4ee2a70_1600x.jpg?v=1739273613,unknown,unknown
prod_15301,Sza|Linen+ Mini Dress With Front Button,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF2161_042f31e6-0537-49d5-9d86-6086bbeb864c_512x.jpg?v=1740119204,unknown,unknown
prod_15303,Doja Shirt| Rescued Polyester Printed Roll-Up Sleeve Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1013_8eade07a-77f1-4c38-a1a9-6ad62ed0a21c_512x.jpg?v=1743071301,unknown,unknown
prod_15305,Halsey|Viscose+ Off White Floral Co-Ords,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0809_512x.jpg?v=1736490210,unknown,unknown
prod_15307,Taylor|Floral Co-Ord Set,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB8_c082382f-892b-4f60-980d-bfca577e14a4_1600x.jpg?v=1739273850,unknown,unknown
prod_15309,Britney Top|Linen+ Olive Rose Embroidered Vest,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3891_1600x.jpg?v=1736254268,unknown,unknown
prod_15311,Yara|Truviscose Front Button-Down Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB5_c5d45925-8867-4c58-87ba-efa87cd688d5_512x.jpg?v=1739274607,unknown,unknown
prod_15312,Shakira|Rescued Polyester Floral Gathered Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB6_ad941da9-a688-43bc-b375-a50a6794453b_512x.jpg?v=1739430050,unknown,unknown
prod_15314,Cher|Rescued Polyester Green Floral Co-Ord Set,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0751_512x.jpg?v=1741344382,unknown,unknown
prod_15316,Rihanna Shorts|Blue Flap-Pocket Shorts,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Front_28th_oct_Virgio-0338_1600x.jpg?v=1733130927,unknown,unknown
prod_15318,Rumi Skirt|Rescued Polyester Floral Midi Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB9_e056eb9d-5312-4696-9de6-cefeb799033f_512x.jpg?v=1739271796,unknown,unknown
prod_15320,Rumi Top|Rescued Polyester Printed Corset Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB8_1379b82e-7547-43bf-999e-b0b1760291a6_512x.jpg?v=1739272087,unknown,unknown
prod_15322,Tyla|Truviscose Floral Pleated Waist Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB4_d9a02ca3-5bcf-4001-ac9b-8238bf70ce93_512x.jpg?v=1739429762,unknown,unknown
prod_15324,Adela|Trucotton Red Tiered Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2434502401_1067ca0c-5543-4276-8d82-8b22e899c492_512x.jpg?v=1745851427,unknown,unknown
prod_15326,Lizzo|Floral Waist Detail Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB6_3e8e5259-bebd-412d-ae97-1fe58f9ea484_1600x.jpg?v=1739270769,unknown,unknown
prod_15328,Oceane|Blue Rose-Print Puff Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0898_1600x.jpg?v=1733125622,unknown,unknown
prod_15330,Doja Shorts| Rescued Polyester Printed Side Pocket Shorts,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio1043_512x.jpg?v=1733133234,unknown,unknown
prod_15331,Doja|Rescued Polyester Orange Floral Co-Ord Set,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB11_4e5f3bd0-ac2f-48a3-9c94-b659c790bae5_512x.jpg?v=1739269044,unknown,unknown
prod_15333,Britney Shorts|Linen+ Olive Bermuda Shorts,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB3_431b963a-a3e3-4b99-9852-4831abc7cbb4_1600x.jpg?v=1738852665,unknown,unknown
prod_15335,Valeria|Viscose+ Printed Full Sleeve Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0824_9031d39b-bd39-4a7f-b711-e1a80243fc56_512x.jpg?v=1733133107,unknown,unknown
prod_15337,Fleur|Rescued Polyester V-Neck Floral Mini Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB7_01c67555-52f0-44d5-b7b6-0b75a94c428f_512x.jpg?v=1742823067,unknown,unknown
prod_15339,Madonna|Viscose+ Printed Strappy Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB5_c94dd0ed-750a-428c-8d28-f7365886b007_512x.jpg?v=1739270921,unknown,unknown
prod_15341,Cher Shorts| Rescued Polyester Printed Side Pocket Shorts,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0767_46894279-ed0a-4e53-9cdf-7873153307cd_512x.jpg?v=1741351798,unknown,unknown
prod_15343,Cher Shirt| Rescued Polyester Printed Roll-Up Sleeve Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWSH2434146702_05344cb5-e49a-4ebb-b29d-a0a445f3db2b_512x.jpg?v=1745851425,unknown,unknown
prod_15345,Leonie|Pink Rose-Print V-Neck Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB6_7b27d896-f66c-4b89-bffa-a5d1e4191266_1600x.jpg?v=1739270480,unknown,unknown
prod_15346,Helene|Mini Dress With Pleated Waist,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB4_403afebe-7e11-4d12-bb59-9188b873d2ab_1600x.jpg?v=1739270245,unknown,unknown
prod_15348,Halsey Shorts|Viscose+ Off-White Waist Tie-Up Shorts,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0878_512x.jpg?v=1733124702,unknown,unknown
prod_15350,Halsey Top|Viscose+ Off White Front Gathered Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB6_abaf93b9-98f5-4930-b2f3-e077ab0cecb2_512x.jpg?v=1739270139,unknown,unknown
prod_15352,Flavia|Viscose+ Printed Full Sleeve Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/WEB9_8aebf737-4529-480c-b5bb-b9b5990133c2_512x.jpg?v=1739269438,unknown,unknown
prod_15355,Linda Top|Cotton Strapless Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1316_512x.jpg?v=1733495986,unknown,unknown
prod_15357,Saira|Side Shoulder Pleated Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1097_512x.jpg?v=1733496306,unknown,unknown
prod_15358,Emma|Brown Shoulder Pleated Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1194_512x.jpg?v=1733496362,unknown,unknown
prod_15360,Linda Pants|Cotton Wide High Pants,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1337_512x.jpg?v=1739445274,unknown,unknown
prod_15363,Raisha Pants|Cotton Flared Pants,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1264_512x.jpg?v=1742396049,unknown,unknown
prod_15364,Steffi|Strappy Ruched Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0300_2_512x.jpg?v=1734090858,unknown,unknown
prod_15366,Abby Skirt|Vertical Ruffle Polka Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1296_1f2259ef-d73c-4987-8309-90baa238f146_512x.jpg?v=1738668128,unknown,unknown
prod_15368,Sherly|Pink Ruched Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4th_DEC_2024_Virgio-0329_2_512x.jpg?v=1734090909,unknown,unknown
prod_15369,Abby Top|Strappy Polka Peplum Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1329_512x.jpg?v=1733498832,unknown,unknown
prod_15371,Callista|Trucotton Smocked Puff Sleeve Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1836_512x.jpg?v=1733991687,unknown,unknown
prod_15373,Mirabel|Truviscose Button Down Ruffle Neck Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1757_512x.jpg?v=1733917165,unknown,unknown
prod_15375,Lavinia|Multi Button Down Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25novvirgio1575_512x.jpg?v=1733916914,unknown,unknown
prod_15377,Khai|Rescuedgeorgette Off-Shoulder Crop Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2976_512x.jpg?v=1735210144,unknown,unknown
prod_15378,Farah|Rescuedgeorgette Ruffle Detailed Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1356_512x.jpg?v=1735900698,unknown,unknown
prod_15380,Tahira|Long Sleeve Ruffle Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1443_1600x.jpg?v=1735904032,unknown,unknown
prod_15381,Gia|Rescuedgeorgette Vertical Ruffle Detail Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1279_512x.jpg?v=1735905226,unknown,unknown
prod_15383,Zeina|Blue Ruffle Dress with Slit,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1371_1600x.jpg?v=1738847523,unknown,unknown
prod_15385,Nasira|Rescuedgeorgette Ruffle Detailed Mini Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1829_1600x.jpg?v=1735901812,unknown,unknown
prod_15387,Emara|Rescuedgeorgette Ruffle Detailed Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1781_512x.jpg?v=1735905338,unknown,unknown
prod_15389,Safa|Rescuedgeorgette Ruffle Slit Maxi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1722_512x.jpg?v=1735905464,unknown,unknown
prod_15391,Priscilla|Rescuedgeorgette Off-Shoulder Crop Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1199_512x.jpg?v=1735905565,unknown,unknown
prod_15393,Blakely|Rescued Polyester Layered Detail Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1734_512x.jpg?v=1736325768,unknown,unknown
prod_15395,Briar|Viscose+ Midi & Square Neck Bodycon Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_oct_virgio-0385_512x.jpg?v=1734706917,unknown,unknown
prod_15397,Queen|Viscose+ Side Gathered & Fitted Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0523_512x.jpg?v=1734705416,unknown,unknown
prod_15399,Cove|Linen+ Double Breasted Blazer Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0934_512x.jpg?v=1734705655,unknown,unknown
prod_15401,Delany Shorts|Linen+ Pinstripe Knee Length Shorts,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1494_512x.jpg?v=1739445588,unknown,unknown
prod_15403,Chicago|Rescued Poly Layered Assymetric Neck Tie Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1690_512x.jpg?v=1734704459,unknown,unknown
prod_15405,Alaina Top|Linen+ Waistcoat With Princess Line Detail,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1363_512x.jpg?v=1734706568,unknown,unknown
prod_15407,Delany Blazer|Linen+ Pinstripe Long Sleeve Blazer,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1585_512x.jpg?v=1736158021,unknown,unknown
prod_15409,Madeline|Viscose+ Black High Waist Trousers,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1791_512x.jpg?v=1734705526,unknown,unknown
prod_15411,Delany Waistcoat|Linen+ Pinstripe Regular Fit Waistcoat,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1524_1600x.jpg?v=1734705759,unknown,unknown
prod_15413,North|Rayon+ Vneck & Gathered Waist Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/25_nov_virgio0688_512x.jpg?v=1734706126,unknown,unknown
prod_15415,Alaina Skirt|Linen+ Double Breasted Midi Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1376_512x.jpg?v=1738671248,unknown,unknown
prod_15417,Saige Top|Linen+ Waistcoat With Princess Line Detail,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1442_512x.jpg?v=1734705134,unknown,unknown
prod_15419,Arabella|Blue Square Neck Layer Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1784_1600x.jpg?v=1734704266,unknown,unknown
prod_15421,Saige Skirt|Linen+ Double Breasted Slit Midi Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1457_512x.jpg?v=1738671161,unknown,unknown
prod_15422,Adelaide|Viscose+ Khakhi High Waist Trousers,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1755_512x.jpg?v=1734705027,unknown,unknown
prod_15424,Delany Pants|Linen+ Pinstripe Straight Fit Trouser,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1601_1_512x.jpg?v=1738852550,unknown,unknown
prod_15426,Emerly|Linen+ Straight Trousers With Side Pocket,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1479_512x.jpg?v=1737538385,unknown,unknown
prod_15428,Alba|Cotton Tapered Trousers,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00804_1600x.jpg?v=1730216136,unknown,unknown
prod_15430,Cabello|Puff Sleeved Smocking Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio0059_512x.jpg?v=1730213179,unknown,unknown
prod_15432,Belen|Cotton Puff Sleeve Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio0183_512x.jpg?v=1730213401,unknown,unknown
prod_15435,Floraine|Cotton Lace Floral Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio00941_512x.jpg?v=1730215903,unknown,unknown
prod_15437,Derya|Cotton Bodycon Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio0388_1600x.jpg?v=1730213547,unknown,unknown
prod_15440,Flaura|Cotton Tie-At-Front Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio0710_1600x.jpg?v=1730215260,unknown,unknown
prod_15442,Blanca|Cotton Linen Bodycon Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00676_512x.jpg?v=1730213734,unknown,unknown
prod_15444,Velicia|Cotton Vest And Skirt Set,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio1343_512x.jpg?v=1730214946,unknown,unknown
prod_15446,Silvia|Cotton Floral Co-Ord Set,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio1319_1600x.jpg?v=1730214672,unknown,unknown
prod_15449,Paloma|Linen Sleeveless Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-01942_512x.jpg?v=1730210565,unknown,unknown
prod_15451,Violeta|Linen Printed Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0633_1600x.jpg?v=1732017132,unknown,unknown
prod_15453,Nell|Cotton Boxy Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00535_098b8d2a-6c2e-45c7-964b-e9a431ce2c9f_512x.jpg?v=1730286676,unknown,unknown
prod_15458,Velicia Top|Cotton Linen Tie-Front Vest,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio0021_512x.jpg?v=1730214819,unknown,unknown
prod_15460,Velicia Skirt|Cotton Drawstring Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep_10_virgio1347_512x.jpg?v=1730570035,unknown,unknown
prod_15463,Lorena Skirt|Cotton Scallop Mini Skirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWSK2438000702_29b4323a-6953-4b8f-b10b-ce08bd2d98cb_512x.jpg?v=1745851428,unknown,unknown
prod_15465,Silvia Top|Cotton Tie-Front Vest,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio1310_1600x.jpg?v=1730214430,unknown,unknown
prod_15470,Natalia|Cotton Printed Co-Ord Set,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio0892_1600x.jpg?v=1730212964,unknown,unknown
prod_15472,Lucia|Cotton Printed Boxy Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio1117_966cfbcd-06ad-4e7b-adec-7178a5090635_1600x.jpg?v=1730286290,unknown,unknown
prod_15475,Elena|Cotton Regular Boxy Shirt,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-01123_512x.jpg?v=1730209436,unknown,unknown
prod_15477,Lisha|Scallop Cotton Midi Dress,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio0431_512x.jpg?v=1730214217,unknown,unknown
prod_15480,Aitana|Linen Mandarin Collar Top,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-01563_1600x.jpg?v=1730210617,unknown,unknown
prod_15484,Lorena|Cotton Scallop Co-Ord Set,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sep10virgio0983_1600x.jpg?v=1730211905,unknown,unknown
